INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30504834	3	5	4	834	taiwanzhuanyong10_13	Thiên Long Tàn Khuyªt Tä	#GT× 09/07/2014 ðªn 15/07/2014#W trong th¶i gian hoÕt ðµng, t¤t cä ngß¶i ch½i có th¬ thông qua #YVòng Quay May M¡n#W s¨ nh§n ðßþc #GThiên Long Tàn Khuyªt Tä#W và #GThiên Long Tàn Quyªt Hæu#W. Ð°ng th¶i ngß¶i ch½i ð¥u tiên thu th§p ðü #GThiên Long Tàn Khuyªt Tä#W và #GThiên Long Tàn Khuyªt Hæu#W thì s¨ có c½ hµi s· hæu ðßþc ph¥n thß·ng ð£c bi®t t× nhà phát hành. Trß¾c ngày c§p nh§t #G16/07/2014#W, tÕi m²i server s¨ có giäi thß·ng giành riêng cho nhæng ngß¶i thu th§p ðßþc 1 s¯ lßþng #GThiên Long Tàn Khuyªt Tä#W. M÷i chi tiªt cø th¬ hãy truy c§p vào trang chü#Y#W. Ngoài ra, sau ngày c§p nh§t #G16/07/2014#W ngß¶i ch½i có th¬ ðªn #GÐÕi Lý #RHÕnh V§n Thiên SÑ #{_INFOAIM150,132,2, HÕnh V§n Thiên SÑ}#W sØ døng Thiên Long Tàn Khuyªt Tä ð¬ ð±i quà	1	20000	5000	30	250	-1	-1	-1	-1	-1	-1	-1	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504835	3	5	4	835	taiwanzhuanyong10_14	Thiên Long Tàn Khuyªt Hæu	#GT× 09/07/2014 ðªn 15/07/2014#W trong th¶i gian hoÕt ðµng, t¤t cä ngß¶i ch½i có th¬ thông qua #YVòng Quay May M¡n#W s¨ nh§n ðßþc #GThiên Long Tàn Khuyªt Tä#W và #GThiên Long Tàn Quyªt Hæu#W. Ð°ng th¶i ngß¶i ch½i ð¥u tiên thu th§p ðü #GThiên Long Tàn Khuyªt Tä#W và #GThiên Long Tàn Khuyªt Hæu#W thì s¨ có c½ hµi s· hæu ðßþc ph¥n thß·ng ð£c bi®t t× nhà phát hành. Trß¾c ngày c§p nh§t #G16/07/2014#W, tÕi m²i server s¨ có giäi thß·ng giành riêng cho nhæng ngß¶i thu th§p ðßþc 1 s¯ lßþng #GThiên Long Tàn Khuyªt Tä#W. M÷i chi tiªt cø th¬ hãy truy c§p vào trang chü#Y#W. Ngoài ra, sau ngày c§p nh§t #G16/07/2014#W ngß¶i ch½i có th¬ ðªn #GÐÕi Lý #RHÕnh V§n Thiên SÑ #{_INFOAIM150,132,2, HÕnh V§n Thiên SÑ}#W sØ døng Thiên Long Tàn Khuyªt Tä ð¬ ð±i quà	1	20000	5000	30	250	-1	-1	-1	-1	-1	-1	-1	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504836	3	5	4	836	taiwanzhuanyong3_5	Phi Thiên Chuy¬n Ðän	Sau khi dùng s¨ có c½ hµi nh§n ðßþc #Gthú cßÞi: Siêu C¤p Thiên Mã #Y (Tång thuµc tính, t¯c ðµ di chuy¬n +85%)#W, #GTrùng Lâu Ð¾i#W, #GTrùng Lâu Phän#W, #GGi¾i TØ 8 Sao/Hµ Phù/Hµ Uy¬n/Mão#W, #GKim Tàm Ti#W, #GChú Vån Huyªt Ng÷c#W, #GÐiêu Vån Ð° Tß¶ng#W. (Nh¤n chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504841	3	5	4	841	Treasure4_4	Chi Khäm L­ HÕp	V§t ph¦m trong l­ hÕp này g°m có: #Y5 cái #GNhßþc Thüy Chi Giác#W, #Y1 cái #GCao C¤p Bäo ThÕch Tß½ng Khäm Phù#W. (Chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504842	3	5	4	842	Treasure4_3	Dung Thanh Vån L­ HÕp	V§t ph¦m trong l­ hÕp này g°m có: #Y1 cái #GÐiêu Vån Thñc Kh¡c Dung T­#W, #Y1 cái #GDung Kim Ph¤n#W, #Y20 cái #GÐan Thanh#W. (Chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504843	3	5	4	843	Treasure4_5	H°ng Nhan Phát L­ HÕp	V§t ph¦m trong l­ hÕp này g°m có: #Y1 cái #GH°ng Di®u ThÕch#W, #Y1 cái #GNhi­m Phát T­#W, #Y1 viên #GD¸ Nhan Ðan#W. (Chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504844	3	5	4	844	Treasure4_6	Ð¸a Xuân Thß L­ HÕp	V§t ph¦m trong l­ hÕp này g°m có: #Y5 cái #GSiêu C¤p Trân Thú Hoàn Ð°ng Thiên Thß#W, #Y2 viên #GTrân Thú H°i Xuân Ðan#W, #Y3 viên #GÐ¸a Linh Ðan#W. (Chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504845	3	5	4	845	Treasure4_2	Bao L²i Ðan L­ HÕp	V§t ph¦m trong l­ hÕp này g°m có: #Y5 cái #GThÕch Khôi Bao#W, #Y2 cái #GThª Thân Khôi L²i#W, #Y3 viên #GThanh Tâm Ðan#W. (Chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504847	3	5	4	847	Huodong_8_6	L­ Bao Huy«n Linh	Quà t£ng bí ¦n có trong Huy«n Linh Bäo Rß½ng, m· có c½ hµi nh§n ðßþc #GPhiªu Ð±i Bäo ThÕch C¤p 3#W, Chí Tôn Cß¶ng Hóa Tinh Hoa ho£c Bäo ThÕch Trác Kh¡c Phù. (Nh¤n chuµt phäi sØ døng)	1	4	1	5	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504856	3	5	4	856	WorldCup_3_3	M×ng 	Chæ "M×ng" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y1 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504857	3	5	4	857	WorldCup_3_4	Ngày	Chæ "Thiên" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y2 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504858	3	5	4	858	WorldCup_3_5	Thìn	Chæ "Long" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y3 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504859	3	5	4	859	WorldCup_3_6	Bát	Chæ "Bát" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y4 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504860	3	5	4	860	WorldCup_3_7	Bµ	Chæ "Bµ" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y5 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504861	3	5	4	861	WorldCup_3_8	Bäy	Chæ "Bäy" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y7 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504862	3	5	4	862	WorldCup_3_9	Tu±i	Chæ "Tu±i" là mµt trong s¯ các chæ cüa hoÕt ðµng "M×ng 7 Tu±i". Sau khi sØ døng s¨ nh§n ðßþc #Y10 viên #GKinh Nghi®m Tß B± Ðan (c¤p 3)#W. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504863	3	5	4	863	WorldCup_3_2	Bánh Sinh Nh§t	Trong th¶i gian di­n ra sñ ki®n M×ng 7 Tu±i, khi ngß¶i ch½i m· Rß½ng Nång Ðµng s¨ ðßþc t£ng v§t ph¦m Bánh Sinh Nh§t. Sau khi m· ra s¨ có c½ hµi nh§n ðßþc ði¬m kinh nghi®m khác nhau. (Chuµt phäi sØ døng).	1	4	1	10	50	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504895	3	5	4	895	Euro1_7	Thiên Nhân Chuy¬n Ðän	SØ døng có khä nång nh§n ðßþc 1 trong các v§t ph¦m sau: #YTrùng Lâu-Phän#W, #YThú CßÞi: Siêu C¤p TØ Ði®n (30 Ngày)#W, #YÐiêu Vån Ð° Tß¶ng, Mão, Hµ Uy¬n, Gi¾i Chï, Hµ Phù 7-8 sao#W...#r#G(Nh¤p chuµt phäi sØ døng)	1	4	1	5	1	889040	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504913	3	5	4	913	CircularTaskTool47_11	ÐÕo Cø Danh Hi®u GM	ÐÕo Cø Danh Hi®u GM	1	1	1	14	1	890154	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504914	3	5	4	914	Merchandise4_16	Phiªu 100 Kim Nguyên Bäo	#GPhiªu #Y100#G KNB#r#WSØ døng nh§n 100 KNB.	1	4	1	12	1	46028	-1	1	-1	-1	-1	4	Phiªu Kim Nguyên Bäo	1	0	2005	-1	0
30504915	3	5	4	915	Merchandise4_16	Phiªu 200 Kim Nguyên Bäo	#GPhiªu #Y200#G KNB#r#WSØ døng nh§n 200 KNB.	1	4	1	12	1	46029	-1	1	-1	-1	-1	4	Phiªu Kim Nguyên Bäo	1	0	2005	-1	0
30504916	3	5	4	916	Merchandise4_16	Phiªu 1000 Kim Nguyên Bäo	#GPhiªu #Y1000#G KNB#r#WSØ døng nh§n 1000 KNB.	1	4	1	12	1	46030	-1	1	-1	-1	-1	4	Phiªu Kim Nguyên Bäo	1	0	2005	-1	0
30504924	3	5	4	924	Treasure4_6	80 Chí Tôn Cß¶ng Hóa Tinh Hoa	V§t ph¦m trong l­ hÕp này g°m có: #Y80 cái #GChí Tôn Cß¶ng Hóa Tinh Hoa#W. (Chuµt phäi sØ døng)	1	4	1	10	1	889040	78	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504927	3	5	4	927	taiwanzhuanyong11_16	ÐÕo Cø Danh Hi®u	SØ døng nh§n ðßþc danh hi®u Thiên Long Tam Hùng.	1	1	1	14	1	890154	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504928	3	5	4	928	taiwanzhuanyong2_12	ÐÕo Cø Danh Hi®u	SØ døng nh§n ðßþc danh hi®u Ð® Nh¤t Soái Ca.	1	1	1	14	1	890154	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504929	3	5	4	929	taiwanzhuanyong2_13	ÐÕo Cø Danh Hi®u	SØ døng nh§n ðßþc danh hi®u Ð® Nh¤t MÛ Næ.	1	1	1	14	1	890154	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504945	3	5	4	945	Euro1_4	Giáng Sinh Chuy¬n Ðän	SØ døng nh§n ðßþc #YTrùng Lâu Ð¾i#W, #YThú CßÞi: Siêu C¤p Ð§u Ð§u Tuyªt Khiêu#W, #YL­ Phøc Giáng Sinh#W, #YMão, Hµ Uy¬n, Gi¾i Chï, Hµ Phù 7, 8 sao#W...#r#G(Nh¤n chuµt phäi sØ døng)	1	4	1	5	1	889040	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504972	3	5	4	972	Function_13	Hþp Nh¤t L®nh Bài	#WSØ døng giúp máy chü #Gtång 1 ði¬m hþp nh¤t#W. Trong th¶i gian hoÕt ðµng nh§n ðßþc khi tham gia KÏ Cuµc, Phiêu Mi­u Phong, Sát Tinh, TÑ Tuy®t Trang, Yªn TØ ‘ , Lâu Lan T¥m Bäo, phó bän liên hoàn Tô Châu, phó bän liên hoàn Lâu Lan, Tàng Kinh Các, Ðánh Lén Môn Phái, Thiªu Th¤t S½n ho£c Vòng Quay May M¡n, Kinh HÖ Tam Liên Hoàn. B¢ng hæu có th¬ theo dõi trang chü ð¬ biªt ði¬m hþp nh¤t cüa các server.	1	1	1	10	200	805384	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504973	3	5	4	973	Function_13	Hþp Nh¤t L®nh Bài	#WSØ døng giúp máy chü #Gtång 1 ði¬m hþp nh¤t#W. Trong th¶i gian hoÕt ðµng nh§n ðßþc khi tham gia KÏ Cuµc, Phiêu Mi­u Phong, Sát Tinh, TÑ Tuy®t Trang, Yªn TØ ‘ , Lâu Lan T¥m Bäo, phó bän liên hoàn Tô Châu, phó bän liên hoàn Lâu Lan, Tàng Kinh Các, Ðánh Lén Môn Phái, Thiªu Th¤t S½n ho£c Vòng Quay May M¡n, Kinh HÖ Tam Liên Hoàn. B¢ng hæu có th¬ theo dõi trang chü ð¬ biªt ði¬m hþp nh¤t cüa các server.	1	1	1	5	200	805384	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	1	0	2005	-1	0
30504975	3	5	4	975	taiwanzhuanyong3_1	Xuân Tiªt Chuy¬n Ðän	SØ døng nh§n ðßþc #YTrùng Lâu Ð¾i#W, #YÐi¬n T¸ch Con (Tím)#W, #YMão, Hµ Uy¬n, Gi¾i Chï, Hµ Phù 7-8 sao#W, #YNgµ Linh Châu#W, #YGiác Linh Châu#W...#r#G(Chuµt phäi dùng)	1	4	1	5	1	889040	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30504986	3	5	4	986	taiwanzhuanyong3_1	Bí Pháp Chuy¬n Ðän	SØ døng có khä nång nh§n ðßþc #YTrùng Lâu Ð¾i#W, #YÐi¬n T¸ch Chú Giäi#W, #YMão, Hµ Uy¬n, Gi¾i Chï, Hµ Phù 7-8 sao#W, #YThú CßÞi: Siêu C¤p Nhung Tuyªt Th¥n Ngßu#W, #YH°n Bång Châu (C¤p 3)#W.#r#G(Nh¤n chuµt phäi dùng)	1	4	1	5	1	889040	197	1	-1	-1	-1	4	ÐÕo cø ð£c thù	10	0	2005	-1	0
30505001	3	5	5	1	Scroll_1	T¯c Hành Hài (VÑt Bö)	Gia tång t¯c ðµ di chuy¬n cüa nhân v§t	50	500	125	5	20	-1	-1	1	6	5	-1	4	TÕp V§t	5	0	2005	-1	0
30505002	3	5	5	2	Scroll_1	Yên Hoa 1 (VÑt Bö)	Yên Hoa 1. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334820	77	1	-1	-1	-1	0	TÕp V§t	1	0	2005	-1	0
30505003	3	5	5	3	Scroll_1	Yên Hoa 2 (VÑt Bö)	Yên Hoa 2. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334821	77	1	-1	-1	-1	0	TÕp V§t	1	0	2005	-1	0
30505004	3	5	5	4	Scroll_1	Yên Hoa 3 (VÑt Bö)	Yên Hoa 3. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334822	77	1	-1	-1	-1	0	TÕp V§t	1	0	2005	-1	0
30505005	3	5	5	5	TaskTools5_13	H°ng Quang Dao Du®	H°ng quang dao du®. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334823	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505006	3	5	5	6	TaskTools5_16	TØ C¦m Cúc Hoa	TØ C¦m Cúc Hoa. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334824	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505007	3	5	5	7	TaskTools5_15	Ng÷c Thø Ngân Hoa	Ng÷c thø Ngân Hoa. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334825	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505008	3	5	5	8	TaskTools5_14	Quang Hoa H°i Toàn	Quang hoa h°i toàn. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334826	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505009	3	5	5	9	MenpaiGoods_6	Kim S¡c Niên Hoa	Kim S¡c niên hoa. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	10000	1	5	20	334827	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505010	3	5	5	10	OtherTools2_10	Khâu Dçn	Sau khi sØ døng s¨ gia tång t¯c ðµ câu cá 1 khoän th¶i gian nh¤t ð¸nh. #r#c00FF00(„n chuµt phäi ð¬ sØ døng)	1	100	25	5	20	330019	57	1	-1	-1	-1	4	TÕp V§t	1	0	2000	-1	0
30505011	3	5	5	11	OtherTools2_11	H°ng Trùng	Sau khi sØ døng s¨ gia tång t¯c ðµ câu cá 1 khoän th¶i gian nh¤t ð¸nh. #r#c00FF00(„n chuµt phäi ð¬ sØ døng)	1	200	50	5	20	330020	57	1	-1	-1	-1	4	TÕp V§t	2	0	2000	-1	0
30505012	3	5	5	12	OtherTools2_12	Sa Tàm	Sau khi sØ døng s¨ gia tång t¯c ðµ câu cá 1 khoän th¶i gian nh¤t ð¸nh. #r#c00FF00(„n chuµt phäi ð¬ sØ døng)	1	500	125	5	20	330021	57	1	-1	-1	-1	4	TÕp V§t	3	0	2000	-1	0
30505013	3	5	5	13	Treasure_1	Trân Châu	Trân châu ðßþc sän xu¤t · vùng Ð°ng Häi, bóng tròn tinh xäo, ¦n chÑa mµt ánh sáng th¥n bí. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	1	380	95	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	1	0	2000	-1	0
30505014	3	5	5	14	Treasure_10	Nghiên S½n Ð°	Là 1 trong s¯ nhæng tác ph¦m n±i tiªng cüa M­ th¸, mây khói qu¤n quanh, cây cö ð½n giän, ði¬m bút phát m£c, không lßu truy«n ra bên ngoài. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	2	420	105	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	2	0	2000	-1	0
30505015	3	5	5	15	Treasure_9	Hoa Mµc Bút Häi	Ðßþc chª tÕo b¢ng g² ðàn mµc thßþng ðÆng, khi chª tÕo dùng kÏ hoa · Võ Di s½n ð¬ h¤p nhuµm, s¡c màu n°ng th¡m, hß½ng th½m ngào ngÕt. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	3	1032	258	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	3	0	2000	-1	0
30505016	3	5	5	16	Treasure_8	Long Vån Thanh T× Bình	V§t døng cüa hoàng gia, ðßþc chª tÕo trong lò g¯m cüa tri«u ðình, giá tr¸ cñc cao. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	4	1848	462	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	4	0	2000	-1	0
30505017	3	5	5	17	Treasure_4	Bát Bäo Tháp	V§t hình tháp có khäm 8 loÕi trân bäo, có th¬ tránh tà tr× tai, có th¬ dùng ð¬ tr¤n y¬m cho nhà cØa. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	5	2824	706	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	5	0	2000	-1	0
30505018	3	5	5	18	Treasure_3	Thiªt V§n	Bµ danh tác ð¥u tiên v« thiªt v§n th¶i c± ðÕi, có giá tr¸ sßu t¥m r¤t cao. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	6	4024	1006	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	6	0	2000	-1	0
30505019	3	5	5	19	Treasure_2	Bách Lµ Sß½ng	Là v§t ph¦m mà các cô dùng ð¬ ðñng trang sÑc b¢ng châu báu ho£c sØ døng khi trang ði¬m, trong hòm có khäm r¤t nhi«u Bäo ThÕch khác nhau, nó l¤p lánh ánh sáng gi¯ng thanh th¥n lµ thüy. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	7	5556	1389	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	7	0	2000	-1	0
30505020	3	5	5	20	Treasure_7	DÕ Quang Bôi	TØu khi b¢ng ng÷c n±i tiªng cüa cØ phø, nó n±i danh là b·i vì khi dùng nó ð¬ ðñng rßþu thìánh trång có th¬ xuyên qua tß¶ng chiªu lên chiªc ly này. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	8	7024	1756	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	8	0	2000	-1	0
30505021	3	5	5	21	Treasure_5	Di ÐÕo Xích	Là mµt bäo khí th¥n bí th¶i thßþng c±, nghe nói có th¬ b¡t ðßþc nguyên th¥n cüa Linh thú và Th¥n thú, lßu lÕc tr¯n nhân gian ðã ngót ngàn nåm. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh.	9	8652	2163	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	9	0	2000	-1	0
30505022	3	5	5	22	Treasure_6	Thiên Ph§t Liên Ðång	Có 7 m£t hình vuông, trên trø ðèn có kh¡c bäy con kim long, ng¦ng ð¥u vçy ðuôi, kim quang l¤p lánh, toàn thân ðèn có kh¡c Ph§t tßþng Nh¤t Thiên Tôn, hình dáng kÏ d¸, quÖ phü th¥n công, th¥n thái trang nghiêm. Có th¬ ð±i cho thß½ng nhân ð¬ l¤y mµt s¯ ti«n vàng nh¤t ð¸nh	10	10552	2638	14	20	-1	-1	1	-1	-1	-1	-1	KÏ V§t	10	0	2000	-1	0
30505023	3	5	5	23	TaskTools5_13	Pháo Hoa Có Chæ Trung	Pháo hoa có chæ Trung, th¶i hÕn sØ døng ðªn ngày 31 tháng 10 nåm 2006. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	4	1	5	20	334920	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505024	3	5	5	24	TaskTools5_16	Pháo Hoa Có Chæ Thu	Pháo hoa có chæ Thu, th¶i hÕn sØ døng ðªn ngày 31 tháng 10 nåm 2006. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	4	1	5	20	334921	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505025	3	5	5	25	TaskTools5_15	Pháo Hoa Có Chæ Khoái	Pháo hoa có chæ Khoái, th¶i hÕn sØ døng ðªn ngày 31 tháng 10 nåm 2006. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	4	1	5	20	334922	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505026	3	5	5	26	TaskTools5_14	Pháo Hoa Có Chæ LÕc	Pháo hoa có chæ LÕc, th¶i hÕn sØ døng ðªn ngày 31 tháng 10 nåm 2006. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	1	4	1	5	20	334923	77	1	-1	-1	-1	0	Yên Hoa	1	0	2005	-1	0
30505027	3	5	5	27	Scroll_5	Quäi C½ Chung Kªt Giä	Sau khi sØ døng s¨ sinh ra 1 con quái v§t ngay tÕi ch² ðang ðÑng, sau klhi ngß¶i ch½i b¸ t¤n công chªt, quái v§t này cûng s¨ tØ n± tung. #r#c00FF00 (Nh¤n chuµt phäi sØ døng)	21	800	12	5	1	334925	76	1	-1	-1	-1	0	Ð£c bi®t	1	0	2005	-1	0
30505028	3	5	5	28	Chrismas_1	Thánh	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505029	3	5	5	29	Chrismas_2	Ðán	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505030	3	5	5	30	Chrismas_5	Tân	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505031	3	5	5	31	Chrismas_6	 Nåm 	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505032	3	5	5	32	Chrismas_3	Khoái	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505033	3	5	5	33	Chrismas_4	LÕc	Sau khi thu th§p ðü 6 chæ Thánh dán tân niên khoái lÕc, ðªn Tô Châu (184, 104) hoÕt ðµng sÑ giä ð±i l¤y l¤y v§t ph¦m	1	4	1	5	99	-1	-1	1	-1	-1	-1	-1	V§t ph¦m hiªm	1	0	2005	-1	0
30505034	3	5	5	34	Chrismas_9	Phi Höa Lßu Tinh	Bích huyªt ngân an tri®u bÕch mã, phi höa táp ðÕp nhß lßu tinh. #r#c00FF00(Nh¤p chuµt phäi có th¬ sØ døng)	1	4	1	5	20	331002	77	1	-1	-1	-1	0	Yên Hoa	11	0	2005	-1	0
30505035	3	5	5	35	Chrismas_12	Bát Di®n Lung Linh	Bát di®n ng÷c giai sinh bÕch lµ, hÕ liêm lung linh vong thu nguy®t. #r#c00FF00(Nh¤p chuµt phäi có th¬ sØ døng)	1	4	1	5	20	331003	77	1	-1	-1	-1	0	Yên Hoa	11	0	2005	-1	0
