INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10141002	1	1	41	2	8	-1	2	-1	-1	坐騎：黃驃馬	40	召喚黃驃馬騎乘，大理派弟子40級可用。	380000	380000	150	3	0	21	334802	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_1	坐骑	201	2000	0
10141003	1	1	41	3	8	-1	2	-1	-1	坐騎：駱駝	40	召喚駱駝騎乘，明教弟子40級可用。	380000	380000	150	3	0	21	334803	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_11	坐骑	202	2000	0
10141004	1	1	41	4	8	-1	2	-1	-1	坐騎：鶴	40	召喚鶴騎乘，武當派弟子40級可用。	380000	380000	150	3	0	21	334804	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_2	坐骑	203	2000	0
10141005	1	1	41	5	8	-1	2	-1	-1	坐騎：青鳳	40	召喚青鳳騎乘，峨嵋派弟子40級可用。	380000	380000	150	3	0	21	334805	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_16	坐骑	204	2000	0
10141006	1	1	41	6	8	-1	2	-1	-1	坐騎：犛牛	40	召喚犛牛騎乘，星宿派弟子40級可用。	380000	380000	150	3	0	21	334806	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_3	坐骑	205	2000	0
10141007	1	1	41	7	8	-1	2	-1	-1	坐騎：鹿	40	召喚鹿騎乘，逍遙派弟子40級可用。	380000	380000	150	3	0	21	334807	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_5	坐骑	206	2000	0
10141008	1	1	41	8	8	-1	2	-1	-1	坐騎：雕	40	召喚雕騎乘，天山派弟子40級可用。	380000	380000	150	3	0	21	334808	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_9	坐骑	207	2000	0
10141009	1	1	41	9	8	-1	2	-1	-1	坐騎：灰狼	40	召喚灰狼騎乘，丐幫弟子40級可用。	380000	380000	150	3	0	21	334809	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_7	坐骑	208	2000	0
10141010	1	1	41	10	8	-1	2	-1	-1	坐騎：白虎	60	召喚白虎騎乘，少林派弟子60級可用。	3000000	3000000	187	3	0	21	334810	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_14	坐骑	209	2000	0
10141011	1	1	41	11	8	-1	2	-1	-1	坐騎：青白驄馬	60	召喚青白驄馬騎乘，大理派弟子60級可用。	3000000	3000000	187	3	0	21	334811	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_2	坐骑	210	2000	0
10141012	1	1	41	12	8	-1	2	-1	-1	坐騎：白駱駝	60	召喚白駱駝騎乘，明教弟子60級可用。	3000000	3000000	187	3	0	21	334812	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_12	坐骑	211	2000	0
10141013	1	1	41	13	8	-1	2	-1	-1	坐騎：金翼鶴	60	召喚金翼鶴騎乘，武當派弟子60級可用。	3000000	3000000	187	3	0	21	334813	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_1	坐骑	212	2000	0
10141014	1	1	41	14	8	-1	2	-1	-1	坐騎：紅白鳳	60	召喚紅白鳳騎乘，峨嵋派弟子60級可用。	3000000	3000000	187	3	0	21	334814	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_15	坐骑	213	2000	0
10141015	1	1	41	15	8	-1	2	-1	-1	坐騎：白犛牛	60	召喚白犛牛騎乘，星宿派弟子60級可用。	3000000	3000000	187	3	0	21	334815	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_4	坐骑	214	2000	0
10141016	1	1	41	16	8	-1	2	-1	-1	坐騎：白鹿	60	召喚白鹿騎乘，逍遙派弟子60級可用。	3000000	3000000	187	3	0	21	334816	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_6	坐骑	215	2000	0
10141017	1	1	41	17	8	-1	2	-1	-1	坐騎：白雕	60	召喚白雕騎乘，天山派弟子60級可用。	3000000	3000000	187	3	0	21	334817	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_10	坐骑	216	2000	0
10141018	1	1	41	18	8	-1	2	-1	-1	坐騎：白狼	60	召喚白狼騎乘，丐幫弟子60級可用。	3000000	3000000	187	3	0	21	334818	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_8	坐骑	217	2000	0
10141019	1	1	41	19	8	-1	2	-1	-1	坐騎：獅子	40	召喚獅子騎乘，明教弟子30級可用。	380000	380000	150	3	0	21	334910	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_3	坐骑	218	2000	0
10141020	1	1	41	20	8	-1	2	-1	-1	坐騎：白獅	60	召喚白獅騎乘，明教弟子60級可用。	3000000	3000000	187	3	0	21	334911	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader2_4	坐骑	219	2000	0
10141021	1	1	41	21	9	-1	2	-1	-1	小行囊	1	江湖中人闖蕩武林時常常攜帶的小行囊。	962	267	187	3	0	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_1	行囊	219	2000	0
10141022	1	1	41	22	9	-1	2	-1	-1	中行囊	2	江湖中人闖蕩武林時常常攜帶的中型大小的行囊。	1556	432	187	3	0	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_2	行囊	219	2000	0
10141023	1	1	41	23	9	-1	2	-1	-1	大行囊	3	江湖中人闖蕩武林時常常攜帶的較大的行囊。	2518	699	187	3	0	-1	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_3	行囊	219	2000	0
10141024	1	1	41	24	9	-1	2	-1	-1	麻制囊	4	純麻手工縫製的上好行囊，結實耐用。	4074	1131	187	3	0	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_4	行囊	219	2000	0
10141025	1	1	41	25	9	-1	2	-1	-1	綿制囊	5	精綿細紡，質地一流的上好行囊。	6593	1831	187	3	0	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_5	行囊	219	2000	0
10141026	1	1	41	26	9	-1	2	-1	-1	皮制囊	6	生皮鞘制，結實好用的皮制行囊。	10668	2963	187	3	0	-1	-1	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_6	行囊	219	2000	0
10141027	1	1	41	27	9	-1	2	-1	-1	革制囊	7	上好鞘革經名家精製而成的好用的行囊。	17262	4795	187	3	0	-1	-1	7	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_7	行囊	219	2000	0
10141028	1	1	41	28	9	-1	2	-1	-1	絹絲囊	8	產自江南絹絲細繡而成的精美的行囊。	27932	7758	187	3	0	-1	-1	8	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_8	行囊	219	2000	0
10141029	1	1	41	29	9	-1	2	-1	-1	真絲囊	9	集四大名繡合制的真絲行囊，做工精美，極為名貴。	45198	8000	187	3	0	-1	-1	9	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_9	行囊	219	2000	0
10141030	1	1	41	30	9	-1	2	-1	-1	百寶囊	10	江湖七寶所制，輕巧靈便，卻能裝入大量物品的傳說中的名貴行囊。	73135	9000	187	3	0	-1	-1	10	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag_10	行囊	219	2000	0
10141031	1	1	41	31	10	-1	2	-1	-1	小格箱	1	江湖中人為了置放材料方便而常常隨機攜帶的小號格箱。	1069	1069	187	3	0	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_1	格箱	219	2000	0
10141032	1	1	41	32	10	-1	2	-1	-1	中格箱	2	江湖中人為了置放材料方便而常常隨機攜帶的中號格箱。	1729	1729	187	3	0	-1	-1	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_2	格箱	219	2000	0
10141033	1	1	41	33	10	-1	2	-1	-1	大格箱	3	江湖中人為了置放材料方便而常常隨機攜帶的大號格箱。	2798	2798	187	3	0	-1	-1	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_3	格箱	219	2000	0
10141034	1	1	41	34	10	-1	2	-1	-1	榆木箱	4	上好榆木所制的材料格箱，結實耐用。	4527	4527	187	3	0	-1	-1	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_4	格箱	219	2000	0
10141035	1	1	41	35	10	-1	2	-1	-1	楠木箱	5	名木金絲楠所制的格箱，可以放不少材料。	7325	7325	187	3	0	-1	-1	0	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_5	格箱	219	2000	0
10141036	1	1	41	36	10	-1	2	-1	-1	紫檀箱	6	以上好雪域紫檀，經名匠精心製作而成的有名的格箱。	11853	11853	187	3	0	-1	-1	0	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_6	格箱	219	2000	0
10141037	1	1	41	37	10	-1	2	-1	-1	鑲銅箱	7	以五彩銅鑲嵌的華美格箱，做工細緻，天下著名。	19180	19180	187	3	0	-1	-1	0	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_7	格箱	219	2000	0
10141038	1	1	41	38	10	-1	2	-1	-1	繪銀箱	8	以熟銀粉細繪的古老格箱，純手工製作，極為耐用。	31036	31036	187	3	0	-1	-1	0	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_8	格箱	219	2000	0
10141039	1	1	41	39	10	-1	2	-1	-1	包金箱	9	純金製作，相傳乃是逍遙派開山祖師親手所制的名貴格箱。	50220	50220	187	3	0	-1	-1	0	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_9	格箱	219	2000	0
10141040	1	1	41	40	10	-1	2	-1	-1	百寶箱	10	江湖傳說中的神秘格箱，體積雖然不大，卻能置放大量材料，為天下人所垂涎。	81261	81261	187	3	0	-1	-1	0	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Bag2_10	格箱	219	2000	0
